"timestamp";"topology";"status"
"610";"heatwave-1-1467761969";"ACTIVE"
"612";"heatwave-1-1467761969";"ACTIVE"
"614";"heatwave-1-1467761969";"ACTIVE"
"616";"heatwave-1-1467761969";"ACTIVE"
"618";"heatwave-1-1467761969";"ACTIVE"
"620";"heatwave-1-1467761969";"ACTIVE"
"622";"heatwave-1-1467761969";"ACTIVE"
"624";"heatwave-1-1467761969";"ACTIVE"
"626";"heatwave-1-1467761969";"ACTIVE"
"628";"heatwave-1-1467761969";"ACTIVE"
"630";"heatwave-1-1467761969";"ACTIVE"
"633";"heatwave-1-1467761969";"ACTIVE"
"635";"heatwave-1-1467761969";"ACTIVE"
"637";"heatwave-1-1467761969";"ACTIVE"
"639";"heatwave-1-1467761969";"ACTIVE"
"641";"heatwave-1-1467761969";"ACTIVE"
"643";"heatwave-1-1467761969";"ACTIVE"
"645";"heatwave-1-1467761969";"ACTIVE"
"647";"heatwave-1-1467761969";"ACTIVE"
"649";"heatwave-1-1467761969";"ACTIVE"
"651";"heatwave-1-1467761969";"ACTIVE"
"653";"heatwave-1-1467761969";"ACTIVE"
"655";"heatwave-1-1467761969";"ACTIVE"
"657";"heatwave-1-1467761969";"ACTIVE"
"659";"heatwave-1-1467761969";"ACTIVE"
"661";"heatwave-1-1467761969";"ACTIVE"
"663";"heatwave-1-1467761969";"ACTIVE"
"665";"heatwave-1-1467761969";"ACTIVE"
"667";"heatwave-1-1467761969";"ACTIVE"
"669";"heatwave-1-1467761969";"ACTIVE"
"671";"heatwave-1-1467761969";"ACTIVE"
"673";"heatwave-1-1467761969";"ACTIVE"
"675";"heatwave-1-1467761969";"ACTIVE"
"677";"heatwave-1-1467761969";"ACTIVE"
"680";"heatwave-1-1467761969";"ACTIVE"
"682";"heatwave-1-1467761969";"ACTIVE"
"684";"heatwave-1-1467761969";"ACTIVE"
"686";"heatwave-1-1467761969";"ACTIVE"
"688";"heatwave-1-1467761969";"ACTIVE"
"690";"heatwave-1-1467761969";"ACTIVE"
"692";"heatwave-1-1467761969";"ACTIVE"
"694";"heatwave-1-1467761969";"ACTIVE"
"696";"heatwave-1-1467761969";"ACTIVE"
"698";"heatwave-1-1467761969";"ACTIVE"
"700";"heatwave-1-1467761969";"ACTIVE"
"702";"heatwave-1-1467761969";"ACTIVE"
"704";"heatwave-1-1467761969";"ACTIVE"
"706";"heatwave-1-1467761969";"ACTIVE"
"708";"heatwave-1-1467761969";"ACTIVE"
"710";"heatwave-1-1467761969";"ACTIVE"
"712";"heatwave-1-1467761969";"ACTIVE"
"714";"heatwave-1-1467761969";"ACTIVE"
"716";"heatwave-1-1467761969";"ACTIVE"
"718";"heatwave-1-1467761969";"ACTIVE"
"720";"heatwave-1-1467761969";"ACTIVE"
"722";"heatwave-1-1467761969";"ACTIVE"
"725";"heatwave-1-1467761969";"ACTIVE"
"727";"heatwave-1-1467761969";"ACTIVE"
"729";"heatwave-1-1467761969";"ACTIVE"
"731";"heatwave-1-1467761969";"ACTIVE"
"733";"heatwave-1-1467761969";"ACTIVE"
"735";"heatwave-1-1467761969";"ACTIVE"
"737";"heatwave-1-1467761969";"ACTIVE"
"739";"heatwave-1-1467761969";"ACTIVE"
"741";"heatwave-1-1467761969";"ACTIVE"
"743";"heatwave-1-1467761969";"ACTIVE"
"745";"heatwave-1-1467761969";"ACTIVE"
"747";"heatwave-1-1467761969";"ACTIVE"
"749";"heatwave-1-1467761969";"ACTIVE"
"751";"heatwave-1-1467761969";"ACTIVE"
"753";"heatwave-1-1467761969";"ACTIVE"
"755";"heatwave-1-1467761969";"ACTIVE"
"757";"heatwave-1-1467761969";"ACTIVE"
"759";"heatwave-1-1467761969";"ACTIVE"
"761";"heatwave-1-1467761969";"ACTIVE"
"763";"heatwave-1-1467761969";"ACTIVE"
"765";"heatwave-1-1467761969";"ACTIVE"
"767";"heatwave-1-1467761969";"ACTIVE"
"769";"heatwave-1-1467761969";"ACTIVE"
"771";"heatwave-1-1467761969";"ACTIVE"
"774";"heatwave-1-1467761969";"ACTIVE"
"776";"heatwave-1-1467761969";"ACTIVE"
"778";"heatwave-1-1467761969";"ACTIVE"
"780";"heatwave-1-1467761969";"ACTIVE"
"782";"heatwave-1-1467761969";"ACTIVE"
"784";"heatwave-1-1467761969";"ACTIVE"
"786";"heatwave-1-1467761969";"ACTIVE"
"788";"heatwave-1-1467761969";"ACTIVE"
"790";"heatwave-1-1467761969";"ACTIVE"
"792";"heatwave-1-1467761969";"ACTIVE"
"794";"heatwave-1-1467761969";"ACTIVE"
"796";"heatwave-1-1467761969";"ACTIVE"
"798";"heatwave-1-1467761969";"ACTIVE"
"800";"heatwave-1-1467761969";"ACTIVE"
"802";"heatwave-1-1467761969";"ACTIVE"
"804";"heatwave-1-1467761969";"ACTIVE"
"806";"heatwave-1-1467761969";"ACTIVE"
"808";"heatwave-1-1467761969";"ACTIVE"
"810";"heatwave-1-1467761969";"KILLED"
